ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,player_1_won,swap,player_1,player_2,player_1_rank,player_2_rank,player_1_points,player_2_points,player_1_odds,player_2_odds
6,Cordoba,Cordoba Open,2023-02-11,ATP250,Outdoor,Clay,Semifinals,3.0,Baez S.,Dellien H.,47.0,138.0,895.0,411.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.52,2.72,1.53,2.8,1.48,2.63,0,True,Dellien H.,Baez S.,138.0,47.0,411.0,895.0,2.75,1.44
6,Cordoba,Cordoba Open,2023-02-12,ATP250,Outdoor,Clay,The Final,3.0,Baez S.,Coria F.,47.0,67.0,895.0,775.0,6.0,1.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.67,2.35,1.67,2.62,1.59,2.35,1,False,Baez S.,Coria F.,47.0,67.0,895.0,775.0,1.53,2.5
7,Dallas,Dallas Open,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Sock J.,Ivashka I.,141.0,74.0,405.0,715.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,2.88,1.47,3.0,1.48,2.8,1.43,1,False,Sock J.,Ivashka I.,141.0,74.0,405.0,715.0,3.0,1.4
7,Dallas,Dallas Open,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Giron M.,Rybakov A.,55.0,378.0,841.0,123.0,6.0,4.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.14,5.5,1.18,5.61,1.18,5.8,1.16,5.23,1,False,Giron M.,Rybakov A.,55.0,378.0,841.0,123.0,1.14,5.5
7,Dallas,Dallas Open,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Mcdonald M.,Verdasco F.,59.0,118.0,820.0,452.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.64,1.28,4.64,1.25,3.93,0,True,Verdasco F.,Mcdonald M.,118.0,59.0,452.0,820.0,4.0,1.25
7,Dallas,Dallas Open,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Thompson J.,Kudla D.,84.0,92.0,604.0,573.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.74,2.2,1.8,2.23,1.72,2.11,0,True,Kudla D.,Thompson J.,92.0,84.0,573.0,604.0,2.1,1.73
7,Dallas,Dallas Open,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Mannarino A.,Johnson S.,63.0,120.0,791.0,448.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.58,2.51,1.62,2.53,1.57,2.38,1,False,Mannarino A.,Johnson S.,63.0,120.0,791.0,448.0,1.57,2.38
7,Dallas,Dallas Open,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Wolf J.J.,Holt B.,43.0,195.0,922.0,302.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.33,3.6,1.37,3.84,1.33,3.26,1,False,Wolf J.J.,Holt B.,43.0,195.0,922.0,302.0,1.33,3.4
7,Dallas,Dallas Open,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Albot R.,Krall L.,123.0,,443.0,,2.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.05,11.0,1.07,11.44,1.07,13.0,1.05,10.45,0,True,Krall L.,Albot R.,,123.0,,443.0,11.0,1.05
7,Dallas,Dallas Open,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Wu Y.,Mmoh M.,97.0,86.0,544.0,599.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.67,2.2,1.71,2.25,1.78,2.3,1.7,2.15,0,True,Mmoh M.,Wu Y.,86.0,97.0,599.0,544.0,2.2,1.67
7,Dallas,Dallas Open,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Isner J.,Tseng C. H.,39.0,108.0,980.0,500.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.32,3.7,1.33,4.04,1.28,3.6,0,True,Tseng C. H.,Isner J.,108.0,39.0,500.0,980.0,4.0,1.25
7,Dallas,Dallas Open,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Gomez E.,Diallo G.,102.0,211.0,533.0,260.0,6.0,4.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.73,2.1,1.87,2.05,2.0,1.8,2.0,1.8,1,False,Gomez E.,Diallo G.,102.0,211.0,533.0,260.0,1.73,2.1
7,Dallas,Dallas Open,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Altmaier D.,Svajda Z.,99.0,265.0,539.0,203.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.98,1.91,2.01,2.0,1.9,1.89,0,True,Svajda Z.,Altmaier D.,265.0,99.0,203.0,539.0,1.91,1.91
7,Dallas,Dallas Open,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Otte O.,Eubanks C.,80.0,104.0,666.0,524.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.3,1.62,2.61,1.55,2.65,1.64,2.41,1.56,1,False,Otte O.,Eubanks C.,80.0,104.0,666.0,524.0,2.3,1.62
7,Dallas,Dallas Open,2023-02-08,ATP250,Indoor,Hard,2nd Round,3.0,Wolf J.J.,Albot R.,43.0,123.0,922.0,443.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.17,5.85,1.17,6.05,1.15,5.37,0,True,Albot R.,Wolf J.J.,123.0,43.0,443.0,922.0,5.5,1.14
7,Dallas,Dallas Open,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Tiafoe F.,Mcdonald M.,14.0,59.0,2305.0,820.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.56,2.61,1.58,2.63,1.53,2.49,0,True,Mcdonald M.,Tiafoe F.,59.0,14.0,820.0,2305.0,2.63,1.5
7,Dallas,Dallas Open,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Wu Y.,Shapovalov D.,97.0,27.0,544.0,1560.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.04,1.44,3.32,1.45,2.96,1.39,1,False,Wu Y.,Shapovalov D.,97.0,27.0,544.0,1560.0,3.2,1.36
7,Dallas,Dallas Open,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Gomez E.,Kecmanovic M.,102.0,33.0,533.0,1275.0,2.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.75,1.29,3.89,1.3,4.0,1.31,3.63,1.28,0,True,Kecmanovic M.,Gomez E.,33.0,102.0,1275.0,533.0,1.29,3.75
7,Dallas,Dallas Open,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Mannarino A.,Thompson J.,63.0,84.0,791.0,604.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.59,2.53,1.61,2.53,1.57,2.39,0,True,Thompson J.,Mannarino A.,84.0,63.0,604.0,791.0,2.5,1.53
7,Dallas,Dallas Open,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Isner J.,Altmaier D.,39.0,99.0,980.0,539.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.94,1.54,3.75,1.43,2.81,0,True,Altmaier D.,Isner J.,99.0,39.0,539.0,980.0,2.75,1.44
7,Dallas,Dallas Open,2023-02-10,ATP250,Indoor,Hard,2nd Round,3.0,Fritz T.,Sock J.,8.0,141.0,3410.0,405.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.14,6.68,1.15,6.68,1.13,5.98,0,True,Sock J.,Fritz T.,141.0,8.0,405.0,3410.0,6.5,1.11
7,Dallas,Dallas Open,2023-02-10,ATP250,Indoor,Hard,2nd Round,3.0,Giron M.,Otte O.,55.0,80.0,841.0,666.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.54,2.66,1.57,2.7,1.51,2.54,0,True,Otte O.,Giron M.,80.0,55.0,666.0,841.0,2.63,1.5
7,Dallas,Dallas Open,2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3.0,Wolf J.J.,Tiafoe F.,43.0,14.0,922.0,2305.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.44,2.91,1.47,2.91,1.48,2.77,1.44,0,True,Tiafoe F.,Wolf J.J.,14.0,43.0,2305.0,922.0,1.44,2.75
7,Dallas,Dallas Open,2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3.0,Isner J.,Gomez E.,39.0,102.0,980.0,533.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.27,4.17,1.28,4.33,1.24,4.0,0,True,Gomez E.,Isner J.,102.0,39.0,533.0,980.0,4.0,1.25
7,Dallas,Dallas Open,2023-02-11,ATP250,Indoor,Hard,Quarterfinals,3.0,Fritz T.,Giron M.,8.0,55.0,3410.0,841.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.33,1.26,4.31,1.27,4.7,1.23,4.11,0,True,Giron M.,Fritz T.,55.0,8.0,841.0,3410.0,4.33,1.22
7,Dallas,Dallas Open,2023-02-11,ATP250,Indoor,Hard,Quarterfinals,3.0,Wu Y.,Mannarino A.,97.0,63.0,544.0,791.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.09,1.83,2.1,1.83,2.02,1.78,0,True,Mannarino A.,Wu Y.,63.0,97.0,791.0,544.0,1.8,2.0
7,Dallas,Dallas Open,2023-02-11,ATP250,Indoor,Hard,Semifinals,3.0,Isner J.,Wolf J.J.,39.0,43.0,980.0,922.0,3.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.73,2.22,1.74,2.25,1.78,2.12,1.72,0,True,Wolf J.J.,Isner J.,43.0,39.0,922.0,980.0,1.73,2.1
7,Dallas,Dallas Open,2023-02-11,ATP250,Indoor,Hard,Semifinals,3.0,Wu Y.,Fritz T.,97.0,8.0,544.0,3410.0,6.0,7.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,3.75,1.29,3.88,1.3,3.9,1.33,3.62,1.29,1,False,Wu Y.,Fritz T.,97.0,8.0,544.0,3410.0,3.75,1.29
7,Dallas,Dallas Open,2023-02-12,ATP250,Indoor,Hard,The Final,3.0,Wu Y.,Isner J.,97.0,39.0,544.0,980.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.87,2.04,1.92,2.1,1.83,1.97,0,True,Isner J.,Wu Y.,39.0,97.0,980.0,544.0,2.0,1.8
8,Montpellier,Open Sud de France,2023-02-06,ATP250,Indoor,Hard,1st Round,3.0,Fils A.,Gasquet R.,163.0,45.0,361.0,910.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.68,1.52,2.74,1.55,2.57,1.5,1,False,Fils A.,Gasquet R.,163.0,45.0,361.0,910.0,2.63,1.5
8,Montpellier,Open Sud de France,2023-02-06,ATP250,Indoor,Hard,1st Round,3.0,Basilashvili N.,Lestienne C.,87.0,48.0,595.0,879.0,6.0,7.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,3.0,1.4,3.01,1.43,3.2,1.47,2.89,1.41,0,True,Lestienne C.,Basilashvili N.,48.0,87.0,879.0,595.0,1.4,3.0
8,Montpellier,Open Sud de France,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Krajinovic F.,Karatsev A.,71.0,95.0,755.0,555.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.83,2.06,1.87,2.08,1.8,2.0,0,True,Karatsev A.,Krajinovic F.,95.0,71.0,555.0,755.0,2.0,1.8
8,Montpellier,Open Sud de France,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Halys Q.,Chidekh C.,70.0,434.0,756.0,101.0,7.0,5.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.33,3.4,1.35,3.5,1.35,3.6,1.31,3.39,0,True,Chidekh C.,Halys Q.,434.0,70.0,101.0,756.0,3.4,1.33
8,Montpellier,Open Sud de France,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Cressy M.,Bellier A.,51.0,190.0,857.0,313.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.23,4.67,1.28,4.67,1.21,4.3,0,True,Bellier A.,Cressy M.,190.0,51.0,313.0,857.0,4.33,1.22
8,Montpellier,Open Sud de France,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Fucsovics M.,Blancaneaux G.,69.0,151.0,767.0,379.0,7.0,5.0,5.0,7.0,6.0,0.0,,,,,2.0,1.0,Completed,1.29,3.75,1.34,3.55,1.34,3.75,1.31,3.42,1,False,Fucsovics M.,Blancaneaux G.,69.0,151.0,767.0,379.0,1.29,3.75
8,Montpellier,Open Sud de France,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Huesler M.A.,Van Assche L.,49.0,145.0,876.0,397.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,1.46,2.9,1.5,3.0,1.44,2.76,0,True,Van Assche L.,Huesler M.A.,145.0,49.0,397.0,876.0,2.75,1.44
8,Montpellier,Open Sud de France,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Sonego L.,Bonzi B.,56.0,42.0,835.0,956.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.0,1.89,2.0,1.92,1.94,1.85,0,True,Bonzi B.,Sonego L.,42.0,56.0,956.0,835.0,1.8,2.0
8,Montpellier,Open Sud de France,2023-02-07,ATP250,Indoor,Hard,1st Round,3.0,Rinderknech A.,Nardi L.,68.0,164.0,772.0,360.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.66,2.34,1.67,2.45,1.61,2.3,1,False,Rinderknech A.,Nardi L.,68.0,164.0,772.0,360.0,1.57,2.38
8,Montpellier,Open Sud de France,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Ruusuvuori E.,Ymer M.,53.0,73.0,846.0,741.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.95,1.93,2.0,1.95,1.93,1.86,0,True,Ymer M.,Ruusuvuori E.,73.0,53.0,741.0,846.0,1.8,2.0
8,Montpellier,Open Sud de France,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Davidovich Fokina A.,Humbert U.,32.0,85.0,1325.0,603.0,1.0,6.0,7.0,6.0,,,,,,,1.0,1.0,Retired,2.2,1.67,2.22,1.73,2.25,1.74,2.16,1.68,0,True,Humbert U.,Davidovich Fokina A.,85.0,32.0,603.0,1325.0,1.67,2.2
8,Montpellier,Open Sud de France,2023-02-08,ATP250,Indoor,Hard,1st Round,3.0,Barrere G.,Bublik A.,75.0,50.0,713.0,865.0,6.0,4.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.89,2.0,1.9,2.1,1.79,2.01,0,True,Bublik A.,Barrere G.,50.0,75.0,865.0,713.0,2.0,1.8
8,Montpellier,Open Sud de France,2023-02-08,ATP250,Indoor,Hard,2nd Round,3.0,Sinner J.,Fucsovics M.,17.0,69.0,2195.0,767.0,,,,,,,,,,,,,Walkover,1.14,5.5,1.18,5.57,1.18,5.82,1.16,5.06,1,False,Sinner J.,Fucsovics M.,17.0,69.0,2195.0,767.0,1.14,5.5
8,Montpellier,Open Sud de France,2023-02-08,ATP250,Indoor,Hard,2nd Round,3.0,Fils A.,Bautista Agut R.,163.0,24.0,361.0,1740.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.99,1.29,4.12,1.32,3.75,1.27,1,False,Fils A.,Bautista Agut R.,163.0,24.0,361.0,1740.0,3.75,1.29
8,Montpellier,Open Sud de France,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Cressy M.,Ruusuvuori E.,51.0,53.0,857.0,846.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.82,1.5,2.87,1.57,2.71,1.45,0,True,Ruusuvuori E.,Cressy M.,53.0,51.0,846.0,857.0,1.44,2.75
8,Montpellier,Open Sud de France,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Halys Q.,Davidovich Fokina A.,70.0,32.0,756.0,1325.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.08,1.84,2.19,1.84,2.06,1.75,0,True,Davidovich Fokina A.,Halys Q.,32.0,70.0,1325.0,756.0,1.73,2.1
8,Montpellier,Open Sud de France,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Sonego L.,Krajinovic F.,56.0,71.0,835.0,755.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.61,2.47,1.67,2.61,1.56,2.39,1,False,Sonego L.,Krajinovic F.,56.0,71.0,835.0,755.0,1.53,2.5
8,Montpellier,Open Sud de France,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Coric B.,Rinderknech A.,23.0,68.0,1770.0,772.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.46,2.95,1.48,3.0,1.42,2.82,0,True,Rinderknech A.,Coric B.,68.0,23.0,772.0,1770.0,3.0,1.4
8,Montpellier,Open Sud de France,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Rune H.,Huesler M.A.,9.0,49.0,3046.0,876.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.33,3.67,1.34,3.67,1.3,3.43,1,False,Rune H.,Huesler M.A.,9.0,49.0,3046.0,876.0,1.3,3.5
8,Montpellier,Open Sud de France,2023-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Barrere G.,Basilashvili N.,75.0,87.0,713.0,595.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.63,2.45,1.63,2.88,1.54,2.45,1,False,Barrere G.,Basilashvili N.,75.0,87.0,713.0,595.0,1.53,2.5
8,Montpellier,Open Sud de France,2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3.0,Fils A.,Halys Q.,163.0,70.0,361.0,756.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.08,1.84,2.15,1.84,2.01,1.79,1,False,Fils A.,Halys Q.,163.0,70.0,361.0,756.0,2.0,1.8
8,Montpellier,Open Sud de France,2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3.0,Sinner J.,Sonego L.,17.0,56.0,2195.0,835.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.34,3.57,1.34,3.85,1.3,3.49,1,False,Sinner J.,Sonego L.,17.0,56.0,2195.0,835.0,1.3,3.5
8,Montpellier,Open Sud de France,2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3.0,Rune H.,Barrere G.,9.0,75.0,3046.0,713.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.19,5.36,1.21,5.54,1.18,4.82,0,True,Barrere G.,Rune H.,75.0,9.0,713.0,3046.0,4.5,1.2
8,Montpellier,Open Sud de France,2023-02-10,ATP250,Indoor,Hard,Quarterfinals,3.0,Cressy M.,Coric B.,51.0,23.0,857.0,1770.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.26,1.39,3.26,1.43,3.07,1.36,0,True,Coric B.,Cressy M.,23.0,51.0,1770.0,857.0,1.36,3.2
8,Montpellier,Open Sud de France,2023-02-11,ATP250,Indoor,Hard,Semifinals,3.0,Sinner J.,Fils A.,17.0,163.0,2195.0,361.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.25,4.5,1.27,4.5,1.24,4.02,1,False,Sinner J.,Fils A.,17.0,163.0,2195.0,361.0,1.25,4.0
8,Montpellier,Open Sud de France,2023-02-11,ATP250,Indoor,Hard,Semifinals,3.0,Cressy M.,Rune H.,51.0,9.0,857.0,3046.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,4.0,1.25,4.37,1.26,4.37,1.28,4.05,1.24,0,True,Rune H.,Cressy M.,9.0,51.0,3046.0,857.0,1.25,4.0
8,Montpellier,Open Sud de France,2023-02-12,ATP250,Indoor,Hard,The Final,3.0,Sinner J.,Cressy M.,17.0,51.0,2195.0,857.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.33,3.69,1.35,4.03,1.3,3.5,0,True,Cressy M.,Sinner J.,51.0,17.0,857.0,2195.0,3.5,1.3
9,Buenos Aires,Argentina Open,2023-02-13,ATP250,Outdoor,Clay,1st Round,3.0,Zapata Miralles B.,Martinez P.,74.0,73.0,702.0,726.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.91,1.91,1.83,2.07,1.91,2.07,1.83,1.96,1,False,Zapata Miralles B.,Martinez P.,74.0,73.0,702.0,726.0,1.91,1.91
9,Buenos Aires,Argentina Open,2023-02-13,ATP250,Outdoor,Clay,1st Round,3.0,Cachin P.,Monteiro T.,68.0,78.0,777.0,676.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.17,1.76,2.2,1.76,2.11,1.71,0,True,Monteiro T.,Cachin P.,78.0,68.0,676.0,777.0,1.67,2.2
9,Buenos Aires,Argentina Open,2023-02-13,ATP250,Outdoor,Clay,1st Round,3.0,Djere L.,Fognini F.,57.0,66.0,793.0,778.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.32,3.72,1.36,3.72,1.33,3.26,1,False,Djere L.,Fognini F.,57.0,66.0,793.0,778.0,1.36,3.2
9,Buenos Aires,Argentina Open,2023-02-14,ATP250,Outdoor,Clay,1st Round,3.0,Munar J.,Pella G.,67.0,723.0,777.0,30.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.59,2.49,1.59,2.75,1.51,2.5,1,False,Munar J.,Pella G.,67.0,723.0,777.0,30.0,1.44,2.75
9,Buenos Aires,Argentina Open,2023-02-14,ATP250,Outdoor,Clay,1st Round,3.0,Carballes Baena R.,Ramos-Vinolas A.,76.0,44.0,695.0,915.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.31,1.68,2.31,1.68,2.22,1.65,0,True,Ramos-Vinolas A.,Carballes Baena R.,44.0,76.0,915.0,695.0,1.67,2.2
9,Buenos Aires,Argentina Open,2023-02-14,ATP250,Outdoor,Clay,1st Round,3.0,Etcheverry T.,Dellien H.,82.0,107.0,651.0,501.0,3.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.73,2.11,1.81,2.15,1.81,2.08,1.74,1,False,Etcheverry T.,Dellien H.,82.0,107.0,651.0,501.0,2.1,1.73
9,Buenos Aires,Argentina Open,2023-02-14,ATP250,Outdoor,Clay,1st Round,3.0,Ugo Carabelli C.,Galan D.E.,127.0,85.0,428.0,614.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.71,2.25,1.71,2.38,1.65,2.22,0,True,Galan D.E.,Ugo Carabelli C.,85.0,127.0,614.0,428.0,2.38,1.57
9,Buenos Aires,Argentina Open,2023-02-14,ATP250,Outdoor,Clay,1st Round,3.0,Cerundolo F.,Hanfmann Y.,30.0,134.0,1365.0,419.0,6.0,2.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.38,1.63,2.41,1.65,2.41,1.6,2.31,0,True,Hanfmann Y.,Cerundolo F.,134.0,30.0,419.0,1365.0,2.38,1.57
9,Buenos Aires,Argentina Open,2023-02-14,ATP250,Outdoor,Clay,1st Round,3.0,Diaz Acosta F.,Coria F.,191.0,49.0,316.0,880.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.56,1.56,2.58,1.6,2.45,1.54,1,False,Diaz Acosta F.,Coria F.,191.0,49.0,316.0,880.0,2.38,1.57
9,Buenos Aires,Argentina Open,2023-02-14,ATP250,Outdoor,Clay,1st Round,3.0,Lajovic D.,Baez S.,90.0,36.0,591.0,1125.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.44,3.01,1.43,3.1,1.53,2.69,1.46,1,False,Lajovic D.,Baez S.,90.0,36.0,591.0,1125.0,2.75,1.44
9,Buenos Aires,Argentina Open,2023-02-14,ATP250,Outdoor,Clay,1st Round,3.0,Varillas J. P.,Sousa J.,101.0,142.0,541.0,407.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.79,1.49,2.83,1.45,2.72,0,True,Sousa J.,Varillas J. P.,142.0,101.0,407.0,541.0,2.75,1.44
9,Buenos Aires,Argentina Open,2023-02-15,ATP250,Outdoor,Clay,1st Round,3.0,Thiem D.,Molcan A.,99.0,51.0,550.0,850.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.69,2.29,1.76,2.32,1.66,2.18,1,False,Thiem D.,Molcan A.,99.0,51.0,550.0,850.0,1.67,2.2
9,Buenos Aires,Argentina Open,2023-02-15,ATP250,Outdoor,Clay,2nd Round,3.0,Etcheverry T.,Carballes Baena R.,82.0,76.0,651.0,695.0,4.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.91,1.91,1.83,2.09,1.91,2.09,1.82,1.97,0,True,Carballes Baena R.,Etcheverry T.,76.0,82.0,695.0,651.0,1.91,1.91
9,Buenos Aires,Argentina Open,2023-02-15,ATP250,Outdoor,Clay,2nd Round,3.0,Norrie C.,Diaz Acosta F.,12.0,191.0,2715.0,316.0,4.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,1.29,3.75,1.31,3.84,1.33,3.85,1.28,3.64,1,False,Norrie C.,Diaz Acosta F.,12.0,191.0,2715.0,316.0,1.29,3.75
9,Buenos Aires,Argentina Open,2023-02-15,ATP250,Outdoor,Clay,2nd Round,3.0,Lajovic D.,Ugo Carabelli C.,90.0,127.0,591.0,428.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.57,2.57,1.65,2.57,1.56,2.39,0,True,Ugo Carabelli C.,Lajovic D.,127.0,90.0,428.0,591.0,2.5,1.53
9,Buenos Aires,Argentina Open,2023-02-16,ATP250,Outdoor,Clay,2nd Round,3.0,Alcaraz C.,Djere L.,2.0,57.0,6730.0,793.0,6.0,2.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,4.0,1.28,4.07,1.3,4.1,1.26,3.76,1,False,Alcaraz C.,Djere L.,2.0,57.0,6730.0,793.0,1.25,4.0
